1240.520527	5.436626
1240.512953	6.555796
1240.505378	7.674965
1240.497803	8.388979
1240.490228	8.666672
1240.482653	8.556070
1240.475079	8.009146
1240.467504	7.306393
1240.459929	6.603640
1240.452354	5.858034
1240.444779	5.112429
1240.437205	4.740812
1240.429630	4.369198
1240.422055	4.344301
1240.414480	4.319405
1240.406906	4.668499
1240.399331	5.017591
1240.391756	5.366686
1240.384181	5.715780
1240.376606	6.064873
1240.369032	6.413967
1240.361457	6.893324
1240.353882	7.372681
1240.346307	7.832560
1240.338732	8.292439
1240.331158	8.479616
1240.323583	8.355135
1240.316008	7.887831
1240.308433	7.233530
1240.300859	6.610397
1240.293284	5.987263
1240.285709	5.562811
1240.278134	5.450018
1240.270559	5.816399
1240.262985	6.369776
1240.255410	6.923151
1240.247835	7.289532
1240.240260	7.416752
1240.232685	7.232313
1240.225111	6.693363
1240.217536	5.967419
1240.209961	4.906443
1240.202386	3.845465
1240.194812	2.792280
1240.187237	1.739094
1240.179662	0.826154
1240.172087	0.224873
1240.164512	-0.033585
1240.156938	-0.105046
1240.149363	-0.176509
1240.141788	-0.247972
1240.134213	-0.307746
1240.126638	-0.367521
1240.119064	-0.380304
1240.111489	-0.393087
1240.103914	-0.405869
1240.096339	-0.418653
1240.088765	-0.431436
1240.081190	-0.444219
1240.073615	-0.457002
1240.066040	-0.469784
1240.058465	-0.428027
1240.050891	-0.386270
1240.043316	-0.344512
1240.035741	-0.302754
1240.028166	0.175324
1240.020591	0.653403
1240.013017	1.131482
1240.005442	1.609561
1239.997867	2.157032
1239.990292	2.704504
1239.982718	3.251976
1239.975143	3.799446
1239.967568	4.035259
1239.959993	4.271072
1239.952418	4.506887
1239.944844	4.742701
1239.937269	4.437006
1239.929694	4.131313
1239.922119	3.825621
1239.914544	3.519928
1239.906970	3.237610
1239.899395	2.955292
1239.891820	2.672972
1239.884245	2.390654
1239.876671	2.307261
1239.869096	2.223867
1239.861521	2.514465
1239.853946	2.805061
1239.846371	3.216427
1239.838797	3.627790
